k,num_removed_kmers,candidate_paper_title,candidate_mag_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
8,6000,Star chromatic numbers of graphs,1994739637,10.1.1.69.230,4079329,"(21, '-', 21)",79351.3969771862,Match,0.0028328895568847656,0.0016279220581054688,0.0045506954193115234,0.4,0.85
8,6000,Some new surfaces with pg = q = 0,1994740157,10.1.1.239.2387,733879,"(13, '-', 13)",79351.3969771862,Match,0.0008218288421630859,0.00042438507080078125,0.0012836456298828125,0.4,0.85
8,6000,  Signaling schemes for distributed connection management in wavelength-routed optical mesh networks,1994740225,10.1.1.112.7364,5807232,"(58, '-', 20)",79351.3969771862,Match,0.007239580154418945,0.004134416580200195,0.011600732803344727,0.4,0.85
8,6000,Pseudo-Anosov extensions and degree one maps between hyperbolic surface bundles,1994740582,10.1.1.237.3124,14605572,"(52, '-', 9)",79351.3969771862,Match,0.004122018814086914,0.0029408931732177734,0.0072231292724609375,0.4,0.85
8,6000,Posh: A profiler-enhanced tls compiler that leverages program structure,51082538,10.1.1.132.1754,3911962,"(44, '-', 44)",79351.3969771862,Match,0.0026466846466064453,0.002380847930908203,0.005154848098754883,0.4,0.85
8,6000,The arithmetic-geometric scaling spectrum for continued fractions,2077907746,10.1.1.313.4748,14882411,"(41, '-', 41)",79351.3969771862,Match,0.0056498050689697266,0.004036903381347656,0.009900569915771484,0.4,0.85
8,6000,Numerical coarsening of inhomogeneous elastic materials,2077907806,10.1.1.211.5193,13222312,"(39, '-', 10)",79351.3969771862,Match,0.003485441207885742,0.0026140213012695312,0.006244659423828125,0.4,0.85
8,6000,Discrete and computational geometry,51085902,10.1.1.88.1974,4934539,"(15, '-', 7)",79351.3969771862,Match,0.0018744468688964844,0.001361846923828125,0.0033164024353027344,0.4,0.85
8,6000,On some abstract convexity notions in real linear spaces,1994741522,10.1.1.135.6075,9430477,"(44, '-', 44)",79351.3969771862,Match,0.002646207809448242,0.0015940666198730469,0.004340410232543945,0.4,0.85
8,6000,On new conformal field theories with affine fusion rules,1994742134,10.1.1.265.6066,15449347,"(42, '-', 19)",79351.3969771862,Match,0.00457000732421875,0.0024216175079345703,0.007132053375244141,0.4,0.85
8,6000,Bones of contention,51090796,10.1.1.389.7495,349264,"(8, '-', 7)",79351.3969771862,Match,0.002018451690673828,0.0015239715576171875,0.003626108169555664,0.4,0.85
8,6000,Isolation and biochemical characterization of brush borders from rabbit kidney .J. Cell Biol,1994742546,10.1.1.281.4737,16811588,"(48, '-', 15)",79351.3969771862,Match,0.0031294822692871094,0.0024747848510742188,0.005738973617553711,0.4,0.85
8,6000,A browser-based tool for collaborative distributed annotation for the semantic web,2725091894,10.1.1.106.6455,246362,"(39, '-', 19)",79351.3969771862,Match,0.005192279815673828,0.0035674571990966797,0.008948564529418945,0.4,0.85
8,6000,SCAN - speech content based audio navigator: a systems overview,51094507,10.1.1.66.3429,1411168,"(27, '-', 27)",79351.3969771862,Match,0.0030219554901123047,0.0026526451110839844,0.005819082260131836,0.4,0.85
8,6000,Freedom and responsibility,1994744444,10.1.1.201.3341,12778011,"(16, '-', 17)",79351.3969771862,Match,0.0017931461334228516,0.0010981559753417969,0.002955198287963867,0.4,0.85
8,6000,On the exponent of r-regular primitive matrices,2725096106,10.1.1.215.688,13446381,"(19, '-', 19)",79351.3969771862,Match,0.003327608108520508,0.002180814743041992,0.005643606185913086,0.4,0.85
8,6000,Cosmological parameters: Do we already know the final answer,1994745818,10.1.1.255.3935,14856445,"(33, '-', 10)",79351.3969771862,Match,0.0012776851654052734,0.0009381771087646484,0.002271413803100586,0.4,0.85
8,6000,Three-dimensional whole-head optical tomography of passive motor evoked responses in the neonate. Neuroimage 30:521–528,2077913341,10.1.1.111.4212,5697265,"(62, '-', 16)",79351.3969771862,Match,0.005024433135986328,0.003167390823364258,0.008367300033569336,0.4,0.85
8,6000,A critical comparison of different definitions of topological charge on the lattice 1,2077913713,10.1.1.286.1125,17936672,"(49, '-', 49)",79351.3969771862,Match,0.0060160160064697266,0.004398822784423828,0.010649919509887695,0.4,0.85
8,6000,Improving the acceptance rate of reversible jump MCMC proposals,2077913742,10.1.1.210.3650,4100534,"(40, '-', 40)",79351.3969771862,Match,0.003337383270263672,0.0020020008087158203,0.005451679229736328,0.4,0.85
8,6000,Fertility preferences and contraceptive change in developing countries,2077914392,10.1.1.175.9649,11191839,"(49, '-', 13)",79351.3969771862,Match,0.0051250457763671875,0.0038428306579589844,0.009168386459350586,0.4,0.85
8,6000,Inter-ocular contrast normalization in human visual cortex,1994747862,10.1.1.218.1492,13639724,"(34, '-', 18)",79351.3969771862,Match,0.0028476715087890625,0.0017194747924804688,0.00466609001159668,0.4,0.85
8,6000,Monotonic subsequences in dimensions higher than one,2725105128,10.1.1.5.855,516955,"(34, '-', 25)",79351.3969771862,Match,0.0020720958709716797,0.001447916030883789,0.003604888916015625,0.4,0.85
8,6000,Learning of event-recording automata,1994748133,10.1.1.142.917,1247914,"(15, '-', 15)",79351.3969771862,Match,0.001934051513671875,0.0016193389892578125,0.0036466121673583984,0.4,0.85
8,6000,mycobacterial infection,1994748472,10.1.1.351.9115,23249050,"(15, '-', 16)",79351.3969771862,Match,0.0033464431762695312,0.001958131790161133,0.00541377067565918,0.4,0.85
8,6000,Performance of a Resistive Plate Chamber operated in avalanche mode under ’ 3 7Cs irradiation,2077915084,10.1.1.205.5405,13044788,"(41, '-', 34)",79351.3969771862,Match,0.002727985382080078,0.002068042755126953,0.004921436309814453,0.4,0.85
8,6000,Topological quantum phase transition and the Berry phase near the Fermi surface in hole-doped quantum wells,1994748598,10.1.1.245.9438,14837436,"(53, '-', 14)",79351.3969771862,Match,0.00350189208984375,0.0026178359985351562,0.006256103515625,0.4,0.85
8,6000,Complete partitions of graphs,2725107141,10.1.1.98.3736,5366921,"(11, '-', 10)",79351.3969771862,Match,0.0024187564849853516,0.001524209976196289,0.004036903381347656,0.4,0.85
8,6000,Note Inheritance of coat and colour in the Griffon Bruxellois dog,2077915239,10.1.1.357.5149,23815711,"(33, '-', 17)",79351.3969771862,Match,0.0021545886993408203,0.001764535903930664,0.004010915756225586,0.4,0.85
8,6000,A Cartesian Grid Method for Solving the Streamfunction Vorticity Equations in Irregular Geometries,51124612,10.1.1.45.1197,6687531,"(14, '-', 48)",79351.3969771862,Match,0.004511594772338867,0.0028176307678222656,0.007501125335693359,0.4,0.85
8,6000,4D treatment planning for scanned ion beams,1994749870,10.1.1.280.2469,14231627,"(29, '-', 11)",79351.3969771862,Match,0.003026247024536133,0.001873016357421875,0.005007266998291016,0.4,0.85
8,6000,A Toolbox of Level Set Methods version 1.0,51127244,10.1.1.92.2560,5177617,"(10, '-', 13)",79351.3969771862,Match,0.0011734962463378906,0.0007655620574951172,0.0019958019256591797,0.4,0.85
8,6000,Deterministic real-time medium access for cognitive industrial radio networks,1994750022,10.1.1.299.6926,19519613,"(45, '-', 16)",79351.3969771862,Match,0.0029289722442626953,0.00206756591796875,0.00511479377746582,0.4,0.85
8,6000,Self adaptive application level fault tolerance for parallel and distributed computing,2725111862,10.1.1.421.8309,10199007,"(49, '-', 16)",79351.3969771862,Match,0.005488872528076172,0.003996133804321289,0.009692192077636719,0.4,0.85
8,6000,How distribution affects the success of pair programming,2077917274,10.1.1.96.3894,5385174,"(36, '-', 11)",79351.3969771862,Match,0.0016510486602783203,0.0012860298156738281,0.003010272979736328,0.4,0.85
8,6000,Unscented KLT: nonlinear feature and uncertainty tracking,1994750788,10.1.1.329.5452,21983608,"(26, '-', 8)",79351.3969771862,Match,0.002677440643310547,0.002183675765991211,0.004981040954589844,0.4,0.85
8,6000,Assistance for the design of a diagnosable component-based system,2077917531,10.1.1.303.760,5437334,"(36, '-', 11)",79351.3969771862,Match,0.006281375885009766,0.004853725433349609,0.011389493942260742,0.4,0.85
8,6000,Achievable error exponents for channel with side information -- erasure and list decoding,1994751360,10.1.1.245.939,14782775,"(59, '-', 54)",79351.3969771862,Match,0.003506898880004883,0.0026235580444335938,0.006270408630371094,0.4,0.85
8,6000,Some results about generalisations of graphs embedded in metric spaces,51135204,10.1.1.76.2433,4394709,"(47, '-', 13)",79351.3969771862,Match,0.00516057014465332,0.003838062286376953,0.009208917617797852,0.4,0.85
8,6000,On the capacity of interference channels with a cognitive transmitter,1994751700,10.1.1.76.1892,3808636,"(39, '-', 31)",79351.3969771862,Match,0.008129596710205078,0.005690097808837891,0.014113903045654297,0.4,0.85
8,6000,Correction to “Leverage and volatility feedback effects in high-frequency data ” [J. Financial Econometrics 4 (2006),2725115226,10.1.1.247.2007,14880251,"(47, '-', 14)",79351.3969771862,Match,0.006459951400756836,0.004171133041381836,0.010851144790649414,0.4,0.85
8,6000,Repeated blocks in indecomposable twofold extended triple systems,2077918544,10.1.1.401.3379,26818575,"(41, '-', 10)",79351.3969771862,Match,0.0022652149200439453,0.0017015933990478516,0.0040624141693115234,0.4,0.85
8,6000,String versus Einstein frame in AdS/CFT induced quantum dilatonic brane-world universe,1994751878,10.1.1.264.1201,15391628,"(44, '-', 9)",79351.3969771862,Match,0.0028896331787109375,0.0025548934936523438,0.005582094192504883,0.4,0.85
8,6000,Measures in wavelet decompositions,2077919233,10.1.1.235.7022,7109774,"(19, '-', 19)",79351.3969771862,Match,0.0030243396759033203,0.0023055076599121094,0.005453586578369141,0.4,0.85
8,6000,Abstract Temperature dependence of the diode ideality factor in CuInS2-on-Cu-tape solar cells,1994752575,10.1.1.72.9720,4270396,"(41, '-', 8)",79351.3969771862,Match,0.0030565261840820312,0.0027701854705810547,0.005971670150756836,0.4,0.85
8,6000,The secure remote password protocol,51140559,10.1.1.104.9653,204883,"(10, '-', 8)",79351.3969771862,Match,0.000774383544921875,0.00034999847412109375,0.0011615753173828125,0.4,0.85
8,6000,Fast buffer insertion considering process variations,2077919392,10.1.1.381.7522,3675751,"(41, '-', 22)",79351.3969771862,Match,0.004920244216918945,0.0028967857360839844,0.007982492446899414,0.4,0.85
8,6000,Metric spaces with unique pretangent,1994752862,10.1.1.244.731,14771046,"(16, '-', 16)",79351.3969771862,Match,0.0020787715911865234,0.0014872550964355469,0.003649473190307617,0.4,0.85
8,6000,Open Access Tissue of origin determines cancer-associated CpG island promoter hypermethylation patterns,2077919940,10.1.1.347.8263,22830410,"(57, '-', 19)",79351.3969771862,Match,0.004141807556152344,0.0028645992279052734,0.007180452346801758,0.4,0.85
8,6000,A cold atom clock in absence of gravity,1994754436,10.1.1.360.4487,24062919,"(29, '-', 7)",79351.3969771862,Match,0.0011091232299804688,0.0008349418640136719,0.0019943714141845703,0.4,0.85
8,6000,Gaussian regression based on models with two stochastic processes,51153381,10.1.1.211.9823,13351773,"(34, '-', 8)",79351.3969771862,Match,0.0038025379180908203,0.002389192581176758,0.00633549690246582,0.4,0.85
8,6000,On Lax representations of 3d Lie algebras over harmonic oscillator,2725124270,10.1.1.243.7850,14761042,"(30, '-', 25)",79351.3969771862,Match,0.0033555030822753906,0.0017075538635253906,0.005172252655029297,0.4,0.85
8,6000,Topology of non-negatively curved manifolds,1994755560,10.1.1.307.6029,14749144,"(21, '-', 16)",79351.3969771862,Match,0.0019178390502929688,0.00141143798828125,0.0034122467041015625,0.4,0.85
8,6000,Representing changes in XML documents using dimensions,51155663,10.1.1.97.3646,99712,"(24, '-', 10)",79351.3969771862,Match,0.004532575607299805,0.0027315616607666016,0.007414102554321289,0.4,0.85
8,6000,A free entropy dimension lemma,2077923583,10.1.1.239.3953,1018116,"(18, '-', 13)",79351.3969771862,Match,0.0007190704345703125,0.0003254413604736328,0.0010728836059570312,0.4,0.85
8,6000,Signal recovery from partial information via Orthogonal Matching Pursuit,51164366,10.1.1.409.1004,3790339,"(28, '-', 33)",79351.3969771862,Match,0.005391359329223633,0.003662109375,0.009245157241821289,0.4,0.85
8,6000,Supermodularity and Preferences,1994757595,10.1.1.122.6861,4088034,"(10, '-', 10)",79351.3969771862,Match,0.0023183822631835938,0.0015840530395507812,0.0039920806884765625,0.4,0.85
8,6000,An antiproliferative heparan sulfate species produced by post-confluent smooth muscle cells,2077924600,10.1.1.277.7353,16811244,"(74, '-', 17)",79351.3969771862,Match,0.004735469818115234,0.002620697021484375,0.0074999332427978516,0.4,0.85
8,6000,Rethinking mechanistic explanation,1994757764,10.1.1.200.4531,4098919,"(24, '-', 15)",79351.3969771862,Match,0.0020568370819091797,0.0009999275207519531,0.0031173229217529297,0.4,0.85
8,6000,The T cell response of HLA-DR transgenic mice to human myelin basic protein and other antigens in the presence and absence of human CD4,2077924884,10.1.1.284.2246,17610460,"(94, '-', 19)",79351.3969771862,Match,0.00812387466430664,0.004617214202880859,0.012980222702026367,0.4,0.85
8,6000,On the dynamics of pseudo-Anosov homeomorphisms on representation varieties of surface groups,51167640,10.1.1.42.8850,2846522,"(55, '-', 16)",79351.3969771862,Match,0.004884243011474609,0.0026092529296875,0.007663726806640625,0.4,0.85
8,6000,Woodss and the web: annotating and reusing scientific workflows,2077925015,10.1.1.205.7145,1222692,"(39, '-', 14)",79351.3969771862,Match,0.003720521926879883,0.002829313278198242,0.006701231002807617,0.4,0.85
8,6000,Prototyping a wholly online IT unit,51168401,10.1.1.85.7863,4677844,"(19, '-', 8)",79351.3969771862,Match,0.0014147758483886719,0.0007746219635009766,0.002234935760498047,0.4,0.85
8,6000,Long time motion of NLS solitary waves in a confining potential,2077925184,10.1.1.376.3751,10343814,"(39, '-', 12)",79351.3969771862,Match,0.0023622512817382812,0.0018525123596191406,0.004317522048950195,0.4,0.85
8,6000,Cogito ergo sum,2725133343,10.1.1.148.4953,9547973,"(7, '-', 2)",79351.3969771862,Match,7.3909759521484375e-06,1.9073486328125e-05,2.6941299438476562e-05,0.4,0.85
8,6000,SAFECode: Enforcing alias analysis for weakly typed languages,1994759706,10.1.1.225.7101,230694,"(33, '-', 8)",79351.3969771862,Match,0.0009875297546386719,0.0006592273712158203,0.0016930103302001953,0.4,0.85
8,6000,Situating academic development in professional work: using peer learning,1994759718,10.1.1.135.1547,7515983,"(46, '-', 12)",79351.3969771862,Match,0.00426793098449707,0.0022902488708496094,0.006679534912109375,0.4,0.85
8,6000,  Intrusion detection in unlabeled data with quarter-sphere support vector machines,1994759735,10.1.1.95.4587,625833,"(55, '-', 55)",79351.3969771862,Match,0.005477428436279297,0.0029501914978027344,0.008588075637817383,0.4,0.85
8,6000,Gravitational lensing by gravitational waves,2077926881,10.1.1.311.4289,20173014,"(16, '-', 27)",79351.3969771862,Match,0.0022101402282714844,0.0011086463928222656,0.0033812522888183594,0.4,0.85
8,6000,Energy-efficient parallel software for mobile hand-held devices,51181788,10.1.1.149.1525,9587143,"(31, '-', 10)",79351.3969771862,Match,0.002836465835571289,0.0017666816711425781,0.0046977996826171875,0.4,0.85
8,6000,TITLE: Application of free sorting tasks to sound quality experiments AUTHORS:,2077928913,10.1.1.393.2930,26227250,"(41, '-', 8)",79351.3969771862,Match,0.002088785171508789,0.0016820430755615234,0.003868579864501953,0.4,0.85
8,6000,Fluctuation theorem for stochastic dynamics,2077929353,10.1.1.305.2208,546898,"(23, '-', 23)",79351.3969771862,Match,0.004450798034667969,0.0020215511322021484,0.006610393524169922,0.4,0.85
8,6000,Auctions and bidding: A guide for computer scientists,2077929361,10.1.1.332.1259,10420911,"(27, '-', 14)",79351.3969771862,Match,0.0032737255096435547,0.002143383026123047,0.0055429935455322266,0.4,0.85
8,6000,Automatically learning the units of speech by non-negative matrix factorisation,51192407,10.1.1.159.2487,10225169,"(53, '-', 15)",79351.3969771862,Match,0.005771160125732422,0.004299640655517578,0.01029515266418457,0.4,0.85
